"DATE","log_return","vol_20","mean_ret_20","drawdown","VIX_level","regime","econ_regime","regime_id","cum_return","strategy_log_return","strategy_cum_return","next_regime"
2022-05-12,0.000591153822767981,0.0253201270774952,-0.00911035386751278,-0.291857232535198,31.77,1,"Neutral",3,-0.151635519073906,0,0.141054635657647,"Neutral"
2022-05-13,0.0374604336215947,0.0271615656858231,-0.00615370549565246,-0.264826771888919,28.87,1,"Neutral",3,-0.119252666676118,0,0.141054635657647,"Neutral"
2022-05-16,-0.0121197386495886,0.0271686211495976,-0.00668953654466547,-0.273683102661445,27.47,1,"Neutral",3,-0.129862669071034,0,0.141054635657647,"Neutral"
2022-05-17,0.0272123851338566,0.0275180381133308,-0.00639492600493768,-0.25364690760171,26.1,1,"Neutral",3,-0.105859040138354,0,0.141054635657647,"Neutral"
2022-05-18,-0.0484116224141031,0.029066963472928,-0.00820015690913033,-0.288918407915583,30.96,1,"Neutral",3,-0.14811476798034,0,0.141054635657647,"Neutral"
2022-05-19,-0.00260012028986076,0.0289335538551775,-0.00728452271459409,-0.290764903994659,29.35,1,"Neutral",3,-0.150326894912407,0,0.141054635657647,"Neutral"
2022-05-20,-0.00297936475396838,0.0286137072947941,-0.0061442645609485,-0.292874829362588,29.43,1,"Neutral",3,-0.15285461364625,0,0.141054635657647,"Neutral"
2022-05-23,0.0157845888100714,0.028724846932549,-0.00599565332174196,-0.281624592712163,28.48,1,"Neutral",3,-0.139376680078697,0,0.141054635657647,"Neutral"
2022-05-24,-0.0237575494720974,0.0279094285548102,-0.00516679104392805,-0.298490294841519,29.45,1,"Neutral",3,-0.159582016191427,0,0.141054635657647,"Neutral"
2022-05-25,0.0150043411041449,0.0282563157376592,-0.00440932809634846,-0.287885241981287,28.37,1,"Neutral",3,-0.146877021410256,0,0.141054635657647,"Neutral"
2022-05-26,0.0264010891305294,0.0280248434819038,-0.0045980358262328,-0.268834260006576,27.5,1,"Neutral",3,-0.124053690894617,0,0.141054635657647,"Neutral"
2022-05-27,0.0327176969414525,0.0277076781234921,-0.000831834411613623,-0.244516560547634,25.72,1,"Neutral",3,-0.0949207625831978,0,0.141054635657647,"Neutral"
2022-05-31,-0.00410862396568866,0.0274214881671697,-0.00184699241727279,-0.247614190057693,26.19,1,"Neutral",3,-0.0986317640537213,0,0.141054635657647,"Neutral"
2022-06-01,-0.00722137559175679,0.0274291394094813,-0.00231858013883655,-0.253027879911119,25.69,1,"Neutral",3,-0.105117436708177,0,0.141054635657647,"Neutral"
2022-06-02,0.0265274265458097,0.0271322124442989,-0.00256351587814624,-0.23294746858777,24.72,1,"Neutral",3,-0.0810608361019121,0,0.141054635657647,"Neutral"
2022-06-03,-0.0250053822309979,0.0252254952298836,-0.0012534759844886,-0.251890089578413,24.79,1,"Neutral",3,-0.103754348713274,0,0.141054635657647,"Neutral"
2022-06-06,0.00404086268521988,0.0250635373828864,-0.000344089174103624,-0.248860964138742,25.07,1,"Neutral",3,-0.10012541603281,0,0.141054635657647,"Neutral"
2022-06-07,0.0093957764401498,0.02293332583898,0.00231980787267822,-0.241770170089379,24.02,1,"Neutral",3,-0.0916305501817083,0,0.141054635657647,"Neutral"
2022-06-08,-0.00733346237341178,0.0229592702792172,0.00146333848323313,-0.247310281090883,23.96,1,"Neutral",3,-0.0982676770578194,0,0.141054635657647,"Neutral"
2022-06-09,-0.0278569217815212,0.0226320714998873,0.00168707963563012,-0.267988546119431,26.09,1,"Neutral",3,-0.123040514377333,0,0.141054635657647,"Neutral"
2022-06-10,-0.0358751138392346,0.0241434642333351,-0.000136233747470009,-0.29378406520591,27.75,1,"Neutral",3,-0.153943890314316,0,0.141054635657647,"Neutral"
2022-06-13,-0.0479376631946413,0.024689712274209,-0.00440613858828181,-0.326839770224893,34.02,1,"Neutral",3,-0.193545065837822,0,0.141054635657647,"Neutral"
2022-06-14,0.0017672960632858,0.0246566155682371,-0.00371178685263809,-0.325649044928706,32.69,1,"Neutral",3,-0.1921185610506,0,0.141054635657647,"Neutral"
2022-06-15,0.0247008339744505,0.024496704772027,-0.0038373644106084,-0.308784588327903,29.62,1,"Neutral",3,-0.17191471709769,0,0.141054635657647,"Neutral"
2022-06-16,-0.0416749009038026,0.0238903502535906,-0.00350052833509337,-0.33699892386333,32.95,1,"Neutral",3,-0.205715867403695,0,0.141054635657647,"Neutral"
2022-06-17,0.0141997167749092,0.0242167885279935,-0.00266053648185487,-0.32751733775745,31.13,1,"Neutral",3,-0.194356800779505,0,0.141054635657647,"Neutral"
2022-06-21,0.0247821660748382,0.0249811183728744,-0.00127245994041454,-0.310643539692504,30.19,1,"Neutral",3,-0.17414176562795,0,0.141054635657647,"Neutral"
2022-06-22,-0.0014663885989195,0.0246568919725794,-0.00213500881086409,-0.311653663348578,28.95,1,"Neutral",3,-0.175351907241377,0,0.141054635657647,"Neutral"
2022-06-23,0.0160746409381966,0.0244260549229648,-0.000143399290349387,-0.300499332396696,29.05,1,"Neutral",3,-0.161988869979908,0,0.141054635657647,"Neutral"
2022-06-24,0.0328780159071452,0.0253200538713699,0.000750284449800632,-0.277118893173507,27.23,1,"Neutral",3,-0.133978791932489,0,0.141054635657647,"Neutral"
2022-06-27,-0.00718223643467396,0.0246337023650048,-0.000928881828459537,-0.282292196016301,26.95,1,"Neutral",3,-0.140176477741826,0,0.141054635657647,"Neutral"
2022-06-28,-0.0302153383514667,0.0241237407395814,-0.0040755335931055,-0.303653633455893,28.36,1,"Neutral",3,-0.165767764722209,0,0.141054635657647,"Neutral"
2022-06-29,-0.000326484175349997,0.0241382874786473,-0.00388642660358856,-0.303880942416724,28.16,1,"Neutral",3,-0.166040083889226,0,0.141054635657647,"Neutral"
2022-06-30,-0.0134331272077563,0.0242232704997744,-0.00419701418438854,-0.313169471596967,28.71,1,"Neutral",3,-0.177167865741429,0,0.141054635657647,"Neutral"
2022-07-01,0.00894638218645296,0.0233529810948803,-0.00507606640235638,-0.30699725485507,26.7,1,"Neutral",3,-0.169773467757038,0,0.141054635657647,"Neutral"
2022-07-05,0.0173179580389079,0.0233695981532428,-0.00295989938886109,-0.29489134008908,27.54,1,"Neutral",3,-0.155270420393647,0,0.141054635657647,"Neutral"
2022-07-06,0.00349231908865833,0.0233612698461824,-0.00298732656868917,-0.292424570790861,26.73,1,"Neutral",3,-0.152315197871584,0,0.141054635657647,"Neutral"
2022-07-07,0.0225826715305132,0.0239088383792494,-0.00232798181417099,-0.276263837822218,26.08,1,"Neutral",3,-0.132954424216561,0,0.141054635657647,"Neutral"
2022-07-08,0.001200516469402,0.0238909501970275,-0.0019012828720303,-0.275394458892576,24.64,1,"Neutral",3,-0.13191289666271,0,0.141054635657647,"Neutral"
2022-07-11,-0.0228374865819184,0.0236288652901667,-0.00165031111205016,-0.291755099193894,26.17,1,"Neutral",3,-0.151513161968726,0,0.141054635657647,"Neutral"
2022-07-12,-0.00953034801035267,0.0223185051241895,-0.000333072820606067,-0.298472857441784,27.29,1,"Neutral",3,-0.159561125953957,0,0.141054635657647,"Neutral"
2022-07-13,-0.00152361115475527,0.019319617646454,0.00198762978138823,-0.29954089817555,26.82,1,"Neutral",3,-0.160840652998981,0,0.141054635657647,"Neutral"
2022-07-14,0.000320906434527728,0.0193231926528964,0.00191531029995033,-0.299316080271824,26.4,1,"Neutral",3,-0.160571318151602,0,0.141054635657647,"Neutral"
2022-07-15,0.0177271605458576,0.0189497016012354,0.00156662662852069,-0.28678419474088,24.23,1,"Neutral",3,-0.145557952130021,0,0.141054635657647,"Neutral"
2022-07-18,-0.00809824668822017,0.016205819474929,0.00324545933929981,-0.292536668360585,25.3,1,"Neutral",3,-0.152449492255318,0,0.141054635657647,"Neutral"
2022-07-19,0.0306093275975845,0.0171759698660494,0.00406593988043357,-0.270546861766259,24.5,1,"Neutral",3,-0.126105410646113,0,0.141054635657647,"Neutral"
2022-07-20,0.0156287593349891,0.0167105582747193,0.00360826954344112,-0.259056860869479,23.88,1,"Neutral",3,-0.112340236313351,0,0.141054635657647,"Neutral"
2022-07-21,0.0135209508433438,0.0168067819602318,0.00435763651555428,-0.248970570651362,23.11,1,"Neutral",3,-0.100256726096906,0,0.141054635657647,"Neutral"
2022-07-22,-0.0188758130054138,0.0173331425002973,0.00261011381837376,-0.26301390508076,23.03,1,"Neutral",3,-0.117080828059171,0,0.141054635657647,"Neutral"
2022-07-25,-0.00435623157322809,0.0158469378774855,0.000748401444355098,-0.266217404517781,23.36,1,"Neutral",3,-0.120918663114332,0,0.141054635657647,"Neutral"
2022-07-26,-0.0188566510147736,0.0163611089392728,0.000164680715350117,-0.279924446238005,24.69,1,"Neutral",3,-0.137339881925394,0,0.141054635657647,"Neutral"
2022-07-27,0.0398315166388736,0.0170003344358961,0.00366702346486713,-0.25066386671848,23.24,1,"Neutral",3,-0.102285317371203,0,0.141054635657647,"Neutral"
2022-07-28,0.0107601737660498,0.0170439602304734,0.00422135636193712,-0.242557344134557,22.33,1,"Neutral",3,-0.0925735951874866,0,0.141054635657647,"Neutral"
2022-07-29,0.0185805368838606,0.0168002139195987,0.00582203956651797,-0.228352090993334,21.33,1,"Neutral",3,-0.0755555124487168,0,0.141054635657647,"Neutral"
2022-08-01,-0.00175365871708028,0.0168657262409392,0.0052870375213413,-0.229704112237069,22.84,1,"Neutral",3,-0.077175251932534,0,0.141054635657647,"Neutral"
2022-08-02,-0.0016360722711942,0.0166856783034867,0.0043393360058362,-0.230963341603643,23.93,1,"Neutral",3,-0.0786838255098157,0,0.141054635657647,"Neutral"
2022-08-03,0.0255361056712985,0.0173419396243374,0.00544152533496821,-0.211072250620273,21.95,1,"Neutral",3,-0.0548540331960801,0,0.141054635657647,"Neutral"
2022-08-04,0.00412939551063935,0.0168663338772751,0.00451886153397451,-0.20780772028418,21.44,1,"Neutral",3,-0.0509430823097744,0,0.141054635657647,"Neutral"
2022-08-05,-0.00496727927545601,0.0169861623542997,0.00421047174673161,-0.211733003517372,21.15,1,"Neutral",3,-0.0556456239802025,0,0.141054635657647,"Neutral"
2022-08-08,-0.00103470049753775,0.0158184040499758,0.00530061105095065,-0.212548201954981,21.29,1,"Neutral",3,-0.0566222425819145,0,0.141054635657647,"Neutral"
2022-08-09,-0.0119762482173332,0.0159480235125571,0.00517831604060162,-0.221922672605347,21.77,1,"Neutral",3,-0.0678529834616471,0,0.141054635657647,"Neutral"
2022-08-10,0.028474356081851,0.0166784534445519,0.00667821440243193,-0.199448978168375,19.74,1,"Neutral",3,-0.0409291977626561,0,0.141054635657647,"Neutral"
2022-08-11,-0.00584287577717237,0.0168580889546719,0.00637002529184693,-0.204112859833199,20.2,1,"Neutral",3,-0.0465165902059111,0,0.141054635657647,"Neutral"
2022-08-12,0.020698378241233,0.0169761192502936,0.0065185861766157,-0.187467616257635,19.53,1,"Neutral",3,-0.026575366381192,0,0.141054635657647,"Neutral"
2022-08-15,0.00617837752149334,0.0166256882883921,0.00723241738710137,-0.182431944319891,19.95,1,"Neutral",3,-0.0205425642318851,0,0.141054635657647,"Neutral"
2022-08-16,-0.00194429468125759,0.0157890733493896,0.00560473627315927,-0.184019993224324,19.69,1,"Neutral",3,-0.0224450680014537,0,0.141054635657647,"Neutral"
2022-08-17,-0.0126288751698936,0.016105998816945,0.00419185454791513,-0.194260106218675,19.9,1,"Neutral",3,-0.0347128599555786,0,0.141054635657647,"Neutral"
2022-08-18,0.00210165051457063,0.0159596162302972,0.00362088953147647,-0.192564941858727,19.56,1,"Neutral",3,-0.0326820304415527,0,0.141054635657647,"Neutral"
2022-08-19,-0.0202667104576934,0.0160654856145125,0.00355134465886249,-0.208764286212497,20.6,1,"Neutral",3,-0.0520890610509732,0,0.141054635657647,"Neutral"
2022-08-22,-0.0258038559762297,0.0172902387207739,0.00247896343871241,-0.228920052013272,23.8,1,"Neutral",3,-0.0762359373263035,0,0.141054635657647,"Neutral"
2022-08-23,-2.18068422611468e-05,0.0165647097700374,0.00342070564733803,-0.228936866648731,24.11,1,"Neutral",3,-0.0762560814838638,0,0.141054635657647,"Neutral"
2022-08-24,0.0040487174268018,0.0141867792259427,0.00163156568673444,-0.225808721689136,22.82,1,"Neutral",3,-0.072508522097768,0,0.141054635657647,"Neutral"
2022-08-25,0.0165726466385424,0.0144408859689666,0.00192218933035907,-0.212871416614354,21.78,1,"Neutral",3,-0.0570094580550146,0,0.141054635657647,"Neutral"
2022-08-26,-0.0401620015022355,0.0166753660858167,-0.00101493758894574,-0.243857675943363,25.56,1,"Neutral",3,-0.0941314100388039,0,0.141054635657647,"Neutral"
2022-08-29,-0.0102685656611869,0.016803426325737,-0.00144068293615107,-0.251582444025946,26.21,1,"Neutral",3,-0.103385785237914,0,0.141054635657647,"Neutral"
2022-08-30,-0.0112574779478173,0.016946433104521,-0.00192175321998222,-0.259960491834314,26.21,1,"Neutral",3,-0.113422798262231,0,0.141054635657647,"Neutral"
2022-08-31,-0.00564911748754399,0.0156739536319442,-0.00348101437792435,-0.26412927589952,25.87,1,"Neutral",3,-0.118417057177326,0,0.141054635657647,"Neutral"
2022-09-01,-0.00263290398876482,0.0155737602269172,-0.00381912935289456,-0.266064204505824,25.56,1,"Neutral",3,-0.120735127456562,0,0.141054635657647,"Neutral"
2022-09-02,-0.0131766568125804,0.0157131750325063,-0.00422959822975078,-0.275671588995506,25.47,1,"Neutral",3,-0.132244902222498,0,0.141054635657647,"Neutral"
2022-09-06,-0.00741726329267761,0.0157096860903406,-0.00454872636950777,-0.28102424794986,26.91,1,"Neutral",3,-0.138657459045809,0,0.141054635657647,"Neutral"
2022-09-07,0.0211682078918084,0.0166074735594776,-0.00289150356405069,-0.265642593090804,24.64,1,"Neutral",3,-0.120230031357739,0,0.141054635657647,"Neutral"
2022-09-08,0.00593811763714605,0.0150597168136068,-0.00401831548628594,-0.261268919578712,23.61,1,"Neutral",3,-0.114990312152374,0,0.141054635657647,"Neutral"
2022-09-09,0.0208713180968196,0.0160420315873545,-0.00268260579258634,-0.245688602915533,22.79,1,"Neutral",3,-0.0963248849731303,0,0.141054635657647,"Neutral"
2022-09-12,0.0126423415554801,0.015516591089983,-0.00308540762687399,-0.236091805418547,23.87,1,"Neutral",3,-0.084827793565658,0,0.141054635657647,"Neutral"
2022-09-13,-0.0529697482019437,0.0189212106858188,-0.00604281391304584,-0.275502819876642,27.27,1,"Neutral",3,-0.132042714566987,0,0.141054635657647,"Neutral"
2022-09-14,0.0073745958489658,0.0191409164952966,-0.00557686938653467,-0.270140196693869,26.16,1,"Neutral",3,-0.125618220465121,0,0.141054635657647,"Neutral"
2022-09-15,-0.0143797349220423,0.0191788334285106,-0.0056644123741421,-0.280560288564055,26.27,1,"Neutral",3,-0.138101629513131,0,0.141054635657647,"Neutral"
2022-09-16,-0.00903976285508431,0.019103044790896,-0.00622148304262485,-0.287034545979932,26.3,1,"Neutral",3,-0.145857876253694,0,0.141054635657647,"Neutral"
2022-09-19,0.00753764323298387,0.0190387293968677,-0.00483126535809099,-0.281640161819069,25.76,1,"Neutral",3,-0.139395332076438,0,0.141054635657647,"Neutral"
2022-09-20,-0.00957931233939638,0.0184341269988508,-0.00402003817624932,-0.288488700564972,27.16,1,"Neutral",3,-0.147599972842692,0,0.141054635657647,"Neutral"
2022-09-21,-0.0180934791407902,0.01866924059824,-0.00492362179117578,-0.301246649528194,27.99,1,"Neutral",3,-0.16288416587147,0,0.141054635657647,"Neutral"
2022-09-22,-0.0137642950198286,0.0186435537148573,-0.0058142724135073,-0.31079860799729,27.35,1,"Neutral",3,-0.174327539525449,0,0.141054635657647,"Neutral"
2022-09-23,-0.0181342883618232,0.0180561112102835,-0.00754961916352558,-0.323184143923315,29.92,1,"Neutral",3,-0.189165576768266,0,0.141054635657647,"Neutral"
2022-09-26,-0.00599978265880236,0.0163432289863324,-0.00584150822135392,-0.327232734483205,32.26,1,"Neutral",3,-0.194015842260801,0,0.141054635657647,"Neutral"
2022-09-27,0.00245742393835131,0.0164093962766935,-0.00520520874137701,-0.325577427036937,32.6,1,"Neutral",3,-0.192032761860992,0,0.141054635657647,"Neutral"
2022-09-28,0.0203049413453329,0.0172907427566604,-0.0036270877767195,-0.311743341404358,30.18,1,"Neutral",3,-0.175459342748365,0,0.141054635657647,"Neutral"
2022-09-29,-0.0288356146153234,0.0181875122792238,-0.00478641263310847,-0.331306235614145,31.84,1,"Neutral",3,-0.198895950949723,0,0.141054635657647,"Neutral"
2022-09-30,-0.0151918665700773,0.0183255300064499,-0.00541436076217409,-0.341388166482328,31.62,1,"Neutral",3,-0.2109742386068,0,0.141054635657647,"Neutral"
2022-10-03,0.0224224661524421,0.0192380472327143,-0.00363440461392296,-0.326453656373618,30.1,1,"Neutral",3,-0.193082496293848,0,0.141054635657647,"Neutral"
2022-10-04,0.0328314888291564,0.0208584200184875,-0.00162196700783126,-0.303973111529608,29.07,1,"Neutral",3,-0.166150503715851,0,0.141054635657647,"Neutral"
2022-10-05,-0.00248778966430995,0.0201569855901943,-0.00280476688563718,-0.30570252792475,28.55,1,"Neutral",3,-0.168222367624907,0,0.141054635657647,"Neutral"
2022-10-06,-0.0067798090221743,0.02006706248776,-0.0034406632186032,-0.310393811217728,30.52,1,"Neutral",3,-0.173842587584186,0,0.141054635657647,"Neutral"
2022-10-07,-0.0387524894703233,0.0206845424833639,-0.00642185359696034,-0.336606582369294,31.36,1,"Neutral",3,-0.205245837060624,0,0.141054635657647,"Neutral"
2022-10-10,-0.0104084546260526,0.0202029676661888,-0.00757439340603698,-0.343475672336312,32.45,1,"Neutral",3,-0.213475098463896,0,0.141054635657647,"Neutral"
2022-10-11,-0.0110558544026288,0.0171963609321303,-0.00547869871607123,-0.350694133062306,33.63,1,"Neutral",3,-0.222122910696473,0,0.141054635657647,"Neutral"
2022-10-12,-0.00087222320241053,0.0169693123811825,-0.00589103966864005,-0.351260225789416,33.57,1,"Neutral",3,-0.222801097334331,0,0.141054635657647,"Neutral"
2022-10-13,0.0220313901146528,0.0179363044478727,-0.00407048341680529,-0.336808980759075,31.94,1,"Neutral",3,-0.205488313031256,0,0.141054635657647,"Neutral"
2022-10-14,-0.0312616358576737,0.0189215607715927,-0.00518157706693476,-0.357220702677388,32.02,1,"Neutral",3,-0.229941828149446,0,0.141054635657647,"Neutral"
2022-10-17,0.0337610568526845,0.0206765193282451,-0.00387040638594973,-0.335149313962873,31.37,1,"Neutral",3,-0.203500010072079,0,0.141054635657647,"Neutral"
2022-10-18,0.00900780980979755,0.0208236118117015,-0.00294105027849003,-0.329133411054315,30.5,1,"Neutral",3,-0.196292878145007,0,0.141054635657647,"Neutral"
2022-10-19,-0.00856672236759749,0.020566128899237,-0.0024647124398304,-0.33485599198876,30.76,1,"Neutral",3,-0.203148606434641,0,0.141054635657647,"Neutral"
2022-10-20,-0.00616756316917963,0.0204160573032752,-0.00208487584729795,-0.338945684990882,29.98,1,"Neutral",3,-0.208048113201213,0,0.141054635657647,"Neutral"
2022-10-21,0.0228075094529152,0.0207716002777317,-3.77859565610286e-05,-0.323695433394115,29.69,1,"Neutral",3,-0.189778108374076,0,0.141054635657647,"Neutral"
2022-10-24,0.00851725253993212,0.0208059129339794,0.000688065803375695,-0.317910576032044,29.85,1,"Neutral",3,-0.182847772093478,0,0.141054635657647,"Neutral"
2022-10-25,0.0222574197610051,0.0213582705015388,0.00167806559450838,-0.302558813858248,28.46,1,"Neutral",3,-0.16445615624107,0,0.141054635657647,"Neutral"
2022-10-26,-0.0205806874445813,0.0214380975590337,-0.000366215844987323,-0.3167659352923,27.28,1,"Neutral",3,-0.181476477219569,0,0.141054635657647,"Neutral"
2022-10-27,-0.0163873163381538,0.0207372909719235,0.000256199068871157,-0.327871067866359,27.39,1,"Neutral",3,-0.194780574168177,0,0.141054635657647,"Neutral"
2022-10-28,0.0282986046809285,0.0213045982512231,0.00243072263142145,-0.30857907611674,25.75,1,"Neutral",3,-0.17166851072751,0,0.141054635657647,"Neutral"
2022-10-31,-0.0103483852880093,0.020943246092933,0.000792180059398876,-0.315697271794258,25.88,1,"Neutral",3,-0.180196204094636,0,0.141054635657647,"Neutral"
2022-11-01,-0.00889443223702203,0.0196201187133194,-0.00129411599391005,-0.321756768202154,25.81,1,"Neutral",3,-0.187455561615382,0,0.141054635657647,"Neutral"
2022-11-02,-0.0341886101461427,0.0209566066657409,-0.00287915701800168,-0.344553054534222,25.86,1,"Neutral",3,-0.214765816707564,0,0.141054635657647,"Neutral"
2022-11-03,-0.0174302156586078,0.021194903259408,-0.00341167734982336,-0.355878645662073,25.3,1,"Neutral",3,-0.228334025944183,0,0.141054635657647,"Neutral"
2022-11-04,0.0127111705178604,0.019753483858479,-0.000838494350414177,-0.347638851523032,24.55,1,"Neutral",3,-0.218462642659805,0,0.141054635657647,"Neutral"
2022-11-07,0.00848588513045374,0.0197234998438022,0.000106222637411141,-0.342079434828964,24.35,1,"Neutral",3,-0.211802387306495,0,0.141054635657647,"Neutral"
2022-11-08,0.00487991933770456,0.019570131978933,0.000903011324427809,-0.338860989049312,25.54,1,"Neutral",3,-0.207946646333502,0,0.141054635657647,"Neutral"
2022-11-09,-0.0250883833296002,0.0204165712695081,-0.000307796681931673,-0.355241557807471,26.09,1,"Neutral",3,-0.227570786196627,0,0.141054635657647,"Neutral"
2022-11-10,0.0709263182471537,0.0255215238663971,0.00213694972469337,-0.30785044191353,23.53,1,"Neutral",3,-0.170795597233237,0,0.141054635657647,"Neutral"
2022-11-11,0.0186461278693826,0.0245036663517686,0.00463233791104619,-0.294823458782969,22.52,1,"Neutral",3,-0.155189097683497,0,0.141054635657647,"Neutral"
2022-11-14,-0.0112889777918416,0.023743912654065,0.00237983617881988,-0.30273941549836,23.73,1,"Neutral",3,-0.164672519414865,0,0.141054635657647,"Neutral"
2022-11-15,0.0143822173731817,0.0238530338811853,0.00264855655698909,-0.29263880170189,24.54,1,"Neutral",3,-0.152571849360498,0,0.141054635657647,"Neutral"
2022-11-16,-0.0155046542511862,0.0240741476514704,0.00230165996280965,-0.303521607429328,24.11,1,"Neutral",3,-0.165609595781366,0,0.141054635657647,"Neutral"
2022-11-17,-0.00346640667909739,0.0240316733519023,0.00243671778731377,-0.305931705178409,23.93,1,"Neutral",3,-0.168496925031653,0,0.141054635657647,"Neutral"
2022-11-18,9.86944519267286e-05,0.0235501903488274,0.00130127703726434,-0.305863201108022,23.12,1,"Neutral",3,-0.168414856241593,0,0.141054635657647,"Neutral"
2022-11-21,-0.0109650963291493,0.0236387653977756,0.000327159593810275,-0.313432900885819,22.36,1,"Neutral",3,-0.177483457543204,0,0.141054635657647,"Neutral"
2022-11-22,0.0135053667844891,0.0232898580516847,-0.000110443055015526,-0.304097664384858,21.29,1,"Neutral",3,-0.166299719697778,0,0.141054635657647,"Neutral"
2022-11-23,0.0098764234072756,0.0228729409077049,0.00141241248757732,-0.297190585796988,20.35,1,"Neutral",3,-0.158024947420019,0,0.141054635657647,"Neutral"
2022-11-25,-0.0052381816741057,0.0225498768649057,0.00196986922077972,-0.300862403969748,20.5,1,"Neutral",3,-0.162423834567225,0,0.141054635657647,"Neutral"
2022-11-28,-0.015879406347218,0.0219919261264548,-0.000239031330627608,-0.311876612959475,22.21,1,"Neutral",3,-0.175619003849026,0,0.141054635657647,"Neutral"
2022-11-29,-0.00596553893942321,0.0219075628195159,-1.98890131983014e-05,-0.315969419782979,21.89,1,"Neutral",3,-0.180522241015146,0,0.141054635657647,"Neutral"
2022-11-30,0.0431409088893239,0.023805790966169,0.002581878043119,-0.285813927998485,20.58,1,"Neutral",3,-0.14439555963081,0,0.141054635657647,"Neutral"
2022-12-01,0.00125923473477992,0.0221887253082365,0.00435427028716513,-0.284914033619306,19.84,1,"Neutral",3,-0.143317474161388,0,0.141054635657647,"Neutral"
2022-12-02,-0.00182618998230928,0.0216502231247026,0.00513447157098005,-0.286218724778046,19.06,1,"Neutral",3,-0.144880511572073,0,0.141054635657647,"Neutral"
2022-12-05,-0.0195200864005883,0.0222478966851551,0.00352290872505762,-0.300016690082603,20.75,1,"Neutral",3,-0.161410658049941,0,0.141054635657647,"Neutral"
2022-12-06,-0.0202255125507696,0.0228295150509927,0.00208733884099645,-0.31403200011957,22.17,1,"Neutral",3,-0.178201186416273,0,0.141054635657647,"Neutral"
2022-12-07,-0.00512802032476009,0.0228747198441889,0.00158694185787322,-0.317540654051953,22.68,1,"Neutral",3,-0.182404600627155,0,0.141054635657647,"Neutral"
2022-12-08,0.0112021969476819,0.0220726470365401,0.00340147087173732,-0.309852629061668,22.29,1,"Neutral",3,-0.173194244142713,0,0.141054635657647,"Neutral"
2022-12-09,-0.0070069858220991,0.0153928967902503,-0.00049519433172532,-0.314671579031277,22.83,1,"Neutral",3,-0.178967410483467,0,0.141054635657647,"Neutral"
2022-12-12,0.0125627206418587,0.0150510581827441,-0.000799364693101516,-0.306007682420111,25,1,"Neutral",3,-0.168587946780628,0,0.141054635657647,"Neutral"
2022-12-13,0.0100953735785261,0.0150262078257956,0.00026985287541687,-0.298966086748572,22.55,1,"Neutral",3,-0.160152021242388,0,0.141054635657647,"Neutral"
2022-12-14,-0.00766199122828765,0.0147423655057197,-0.000832357554656597,-0.304316877410097,21.14,1,"Neutral",3,-0.16656233982597,0,0.141054635657647,"Neutral"
2022-12-15,-0.0327906284887547,0.0160926986040574,-0.00169665626653502,-0.32675881086898,22.83,1,"Neutral",3,-0.193448075449569,0,0.141054635657647,"Neutral"
2022-12-16,-0.00977143795829768,0.0161906510235072,-0.00201190783049504,-0.333305308940902,22.62,1,"Neutral",3,-0.201290867459651,0,0.141054635657647,"Neutral"
2022-12-19,-0.0149997353834242,0.0164371807739429,-0.00276682932226258,-0.343230925975747,22.42,1,"Neutral",3,-0.21318188905941,0,0.141054635657647,"Neutral"
2022-12-20,0.000102402961431337,0.0163326179276874,-0.00221345435773355,-0.343163667433912,21.48,1,"Neutral",3,-0.213101312429169,0,0.141054635657647,"Neutral"
2022-12-21,0.0152671704539631,0.016426341917725,-0.00212536417425985,-0.333058694287508,20.07,1,"Neutral",3,-0.200995419815435,0,0.141054635657647,"Neutral"
2022-12-22,-0.0220206778664909,0.0167451152585788,-0.00372021923794817,-0.347584671030998,21.97,1,"Neutral",3,-0.218397733707667,0,0.141054635657647,"Neutral"
2022-12-23,0.00207304553410175,0.0167899779317677,-0.0033546578775378,-0.346230781494435,20.87,1,"Neutral",3,-0.216775755984121,0,0.141054635657647,"Neutral"
2022-12-27,-0.0138728785476108,0.0167170353613513,-0.00325433148755744,-0.355237821221813,21.65,1,"Neutral",3,-0.227566309717169,0,0.141054635657647,"Neutral"
2022-12-28,-0.0136087349446372,0.0168689503885673,-0.00363649128781814,-0.363952784503632,22.14,1,"Neutral",3,-0.238006951972598,0,0.141054635657647,"Neutral"
2022-12-29,0.0255965969991652,0.0146138477884651,-0.00451370688232608,-0.347461986468577,21.44,1,"Neutral",3,-0.218250755965469,0,0.141054635657647,"Neutral"
2022-12-30,-0.00110864068244323,0.0145741546215346,-0.00463210065318723,-0.348185015793302,21.67,1,"Neutral",3,-0.219116954740555,0,0.141054635657647,"Neutral"
2023-01-03,-0.00762467093211606,0.0145730734012943,-0.00492202470067757,-0.353135991789476,22.9,1,"Neutral",3,-0.225048290022152,0,0.141054635657647,"Neutral"
2023-01-04,0.00688680600437709,0.0143757723412336,-0.0036016800804293,-0.348665789814565,22.01,1,"Neutral",3,-0.219692928430793,0,0.141054635657647,"Neutral"
2023-01-05,-0.0147874010279866,0.0140934543821265,-0.00332977450429015,-0.358226466983529,22.46,1,"Neutral",3,-0.231146747203506,0,0.141054635657647,"Neutral"
2023-01-06,0.0253001226502677,0.0154647772982498,-0.00180836735553876,-0.341782376269193,21.13,1,"Neutral",3,-0.211446507189599,0,0.141054635657647,"Neutral"
